"dimensions" "deviance" "logLik" "AIC" "weight.1" "weight.2" "weight.3" "weight.4" "weight.5" "weight.6" "weight.7" "weight.8" "weight.9" "weight.10" "dimselect" "var.exp.1" "var.exp.2" "var.exp.3" "var.exp.4" "var.exp.5" "var.exp.6" "var.exp.7" "var.exp.8" "var.exp.9" "var.exp.10"
"Treatment.optim.D5.r39.Rdata" 5 3533.20785038871 3023.83751250088 6217.67502500177 13.9742919756154 2.16628830944744 1.18283026010995 0.997482214191621 0.322510265917033 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.964484539491306 0.02317758360321 0.00691003897868291 0.00491412235424741 0.000513715572553694 2.43509604431501e-34 2.43509604431501e-34 2.43509604431501e-34 2.43509604431501e-34 2.43509604431501e-34
"Treatment.optim.D5.r4.Rdata" 5 3506.13711906626 3010.30214683966 6190.60429367932 14.4910338293136 2.55991174943861 1.33524794939127 0.800579567386828 0.395748672575382 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.958317688358068 0.0299061667858668 0.00813644331290034 0.00292495889430779 0.000714742648857461 2.25004505551069e-34 2.25004505551069e-34 2.25004505551069e-34 2.25004505551069e-34 2.25004505551069e-34
"Treatment.optim.D5.r40.Rdata" 5 3556.25302465566 3035.36009963436 6240.72019926872 14.2973668482026 2.52140485306758 1.63304104449227 0.680556019634412 0.394257883669098 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.954951838858399 0.029699867846333 0.0124584366653556 0.00216370031125403 0.00072615631865844 2.30329624195268e-34 2.30329624195268e-34 2.30329624195268e-34 2.30329624195268e-34 2.30329624195268e-34
"Treatment.optim.D5.r41.Rdata" 5 3496.01596209633 3005.24156835469 6180.48313670939 14.1730825768905 2.01366745406054 1.42985317433814 1.02326672166461 0.489506866051837 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.964534970875531 0.0194699503968655 0.00981685171924658 0.00502767324044129 0.00115055376791597 2.36738992135483e-34 2.36738992135483e-34 2.36738992135483e-34 2.36738992135483e-34 2.36738992135483e-34
"Treatment.optim.D5.r42.Rdata" 5 3516.01575657987 3015.24146559647 6200.48293119293 14.1443950590134 1.9534828017582 1.53256063231956 1.08703663121027 0.407717679258033 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.963807489055607 0.0183840302107031 0.0113150602721682 0.00569258991948718 0.000800830542034754 2.37520988371284e-34 2.37520988371284e-34 2.37520988371284e-34 2.37520988371284e-34 2.37520988371284e-34
"Treatment.optim.D5.r43.Rdata" 5 3502.37231840977 3008.41974651141 6186.83949302283 14.5079162177606 2.07535425344347 1.67639272047559 1.46510483999212 0.228168017669405 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.957615256681599 0.0195959109728758 0.0127859355635593 0.00976603744058534 0.000236859341380789 2.24316608315695e-34 2.24316608315695e-34 2.24316608315695e-34 2.24316608315695e-34 2.24316608315695e-34
"Treatment.optim.D5.r44.Rdata" 5 3509.68327986434 3012.0752272387 6194.1504544774 13.6689976065483 1.96902841342773 1.47845305995995 1.08159342902775 0.412422109142727 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.96188906645669 0.019959774000892 0.0112529589417792 0.00602254056134947 0.000875660039289069 2.53823661260708e-34 2.53823661260708e-34 2.53823661260708e-34 2.53823661260708e-34 2.53823661260708e-34
"Treatment.optim.D5.r45.Rdata" 5 3668.77052627845 3091.61885044576 6353.23770089151 13.017077350984 1.21479033708691 0.856393965618579 0.362042724092239 0.105158529154039 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.98631361946927 0.00858995159239435 0.0042690894628425 0.00076297043061047 6.43690448826344e-05 2.86991153584809e-34 2.86991153584809e-34 2.86991153584809e-34 2.86991153584809e-34 2.86991153584809e-34
"Treatment.optim.D5.r46.Rdata" 5 3472.84100306538 2993.65408883922 6157.30817767844 14.6144540488954 3.41577380645147 2.00690079617608 1.1776694154031 0.32781393966026 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.925512870115111 0.0505586510357862 0.0174529594932487 0.00600985595610715 0.00046566339974699 2.13647453702601e-34 2.13647453702601e-34 2.13647453702601e-34 2.13647453702601e-34 2.13647453702601e-34
"Treatment.optim.D5.r47.Rdata" 5 3528.257839004 3021.36250680853 6212.72501361706 13.9547198775367 2.68857425674537 1.93024184849545 1.38972365478348 0.437833438104362 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.937071360528439 0.0347835969924665 0.0179289094146464 0.0092936715176683 0.000922461546779809 2.37252539512944e-34 2.37252539512944e-34 2.37252539512944e-34 2.37252539512944e-34 2.37252539512944e-34
"Treatment.optim.D5.r48.Rdata" 5 3483.93672129564 2999.20194795435 6168.40389590869 14.5290013745971 2.39904581093351 1.77389704534683 1.28276538665806 0.33271637726527 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.95193547167104 0.0259545236522245 0.0141903399941466 0.00742045346270713 0.000499211219882045 2.22339401016868e-34 2.22339401016868e-34 2.22339401016868e-34 2.22339401016868e-34 2.22339401016868e-34
"Treatment.optim.D5.r49.Rdata" 5 3496.52022297217 3005.49369879262 6180.98739758523 14.1069493859395 2.90160725971867 1.88694950944631 1.3285968481642 0.367402746202625 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.934800539317802 0.0395484981907657 0.0167252761505232 0.00829161586114663 0.000634070479762087 2.31597138375923e-34 2.31597138375923e-34 2.31597138375923e-34 2.31597138375923e-34 2.31597138375923e-34
"Treatment.optim.D5.r5.Rdata" 5 3481.43720080527 2997.95218770917 6165.90437541833 14.8070264047134 2.23591630072639 2.11548417201592 1.38600298580346 0.381881148668143 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.949991510431058 0.021661828186091 0.0193911507728808 0.00832362209329139 0.000631888516678454 2.13631098425418e-34 2.13631098425418e-34 2.13631098425418e-34 2.13631098425418e-34 2.13631098425418e-34
"Treatment.optim.D5.r50.Rdata" 5 3494.04456738012 3004.25587099659 6178.51174199317 13.8849771725246 2.71877900800698 1.55343977427364 0.48833608321057 0.0893129935921336 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.950447710389435 0.036440615573872 0.0118967060217002 0.00117564315535126 3.93248596417461e-05 2.43062712166795e-34 2.43062712166795e-34 2.43062712166795e-34 2.43062712166795e-34 2.43062712166795e-34
"Treatment.optim.D5.r6.Rdata" 5 3556.92959317389 3035.69838389348 6241.39676778695 14.0920238687597 1.84019141364501 1.28119769323883 1.2445219573863 0.465920477501877 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.966921182132944 0.0164880894169451 0.00799238930950312 0.00754135631460883 0.00105698282599862 2.40062754576613e-34 2.40062754576613e-34 2.40062754576613e-34 2.40062754576613e-34 2.40062754576613e-34
"Treatment.optim.D5.r7.Rdata" 5 3609.62812555275 3062.04765008291 6294.09530016581 14.8194260068756 2.3377751550095 1.04660148801133 0.631003249847005 0.231432687688875 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.96905808894017 0.0241152919103752 0.00483336665343988 0.00175691292459841 0.000236339571416188 2.17554212358646e-34 2.17554212358646e-34 2.17554212358646e-34 2.17554212358646e-34 2.17554212358646e-34
"Treatment.optim.D5.r8.Rdata" 5 3495.35880457577 3004.91298959442 6179.82597918883 14.1144153119249 2.88273773890915 1.6545340918163 0.411631917572246 0.341943757622061 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.946169621708658 0.0394687600647447 0.0130015358021991 0.000804750583242679 0.000555331841155857 2.34165907918565e-34 2.34165907918565e-34 2.34165907918565e-34 2.34165907918565e-34 2.34165907918565e-34
"Treatment.optim.D5.r9.Rdata" 5 3624.18243688544 3069.32480574925 6308.6496114985 13.4796063808084 1.1526776783917 0.526065546874519 0.371411133146826 0.0482802895092636 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.9904838863169 0.00724283780595306 0.00150859517149065 0.000751974007166867 1.27066984890637e-05 2.6876545337045e-34 2.6876545337045e-34 2.6876545337045e-34 2.6876545337045e-34 2.6876545337045e-34
"Treatment.optim.D6.r1.Rdata" 6 3619.34210235882 3066.90463848594 6321.80927697188 14.524526278264 1.25489720677388 1.07670535594706 0.385362144311613 0.349000461392068 0.0118916482769622 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.985958035768957 0.00735988083881319 0.0054181150713605 0.000694052906800939 0.00056925450975105 6.60904316825959e-07 2.30427829260392e-34 2.30427829260392e-34 2.30427829260392e-34 2.30427829260392e-34
"Treatment.optim.D6.r10.Rdata" 6 3523.79381804271 3019.13049632789 6226.26099265577 14.935334980141 2.07370114993184 1.49321856509086 1.08097735625529 0.786076356477262 0.2344582932771 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.963828650051173 0.0185807069264044 0.00963422218763706 0.00504897348066304 0.00266992685635061 0.000237520497772317 2.13034699146505e-34 2.13034699146505e-34 2.13034699146505e-34 2.13034699146505e-34
"Treatment.optim.D6.r11.Rdata" 6 3498.03905699825 3006.25311580565 6200.50623161131 15.4187451072651 3.11932260256869 1.44913237470817 0.647755792586837 0.283950789911635 0.0713512081295244 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.950672577244583 0.038909306730336 0.00839748093636192 0.00167785922212678 0.000322417844999587 2.03580215922336e-05 1.97157525841508e-34 1.97157525841508e-34 1.97157525841508e-34 1.97157525841508e-34
"Treatment.optim.D6.r12.Rdata" 6 3549.89287136432 3032.18002298869 6252.36004597737 14.359341579345 2.07867413880465 1.20540890022864 0.52883739509223 0.3970146926398 0.192752018251656 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.970587609169449 0.0203394177029273 0.00683965942671051 0.00131646708208767 0.00074195719067621 0.000174889428149608 2.3208450202282e-34 2.3208450202282e-34 2.3208450202282e-34 2.3208450202282e-34
"Treatment.optim.D6.r13.Rdata" 6 3460.9787020613 2987.72293833718 6163.44587667436 14.7692235636658 2.79183974151739 2.06616962673413 1.64350553289872 0.692391869464865 0.322095271971002 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.934264850745043 0.0333837908711716 0.018284648962239 0.0115690319885073 0.00205332927862915 0.0004443481544098 2.11171415908495e-34 2.11171415908495e-34 2.11171415908495e-34 2.11171415908495e-34
"Treatment.optim.D6.r14.Rdata" 6 3548.95310260713 3031.71013861009 6251.42027722019 13.404916501562 1.67553372215068 1.33528354354556 0.958507745810798 0.478870418962729 0.231573317696848 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.968773156262463 0.0151356200155353 0.00961259983781828 0.00495319155495488 0.00123631714209398 0.000289115187134714 2.65811839627899e-34 2.65811839627899e-34 2.65811839627899e-34 2.65811839627899e-34
"Treatment.optim.D6.r15.Rdata" 6 3478.79546586153 2996.6313202373 6181.26264047459 14.5571465965502 2.36068361033885 1.70195371269511 1.33069683139699 1.14098482579149 0.766627731313373 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.94585888536868 0.0248742162995568 0.0129291307083225 0.00790372975418111 0.00581076850846462 0.00262326936079517 2.20066678074984e-34 2.20066678074984e-34 2.20066678074984e-34 2.20066678074984e-34
"Treatment.optim.D6.r16.Rdata" 6 3647.05428614296 3080.76073037801 6349.52146075602 12.7092065414409 1.77350000577358 0.795471785540763 0.433821449182783 0.386493057284996 0.0313157124226383 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.975147173728056 0.0189887195181615 0.00382017142582392 0.00113620143306033 0.000901813401739993 5.92049315816071e-06 2.97655383726525e-34 2.97655383726525e-34 2.97655383726525e-34 2.97655383726525e-34
"Treatment.optim.D6.r17.Rdata" 6 3503.39197447105 3008.92957454205 6205.85914908411 14.3685399112672 2.11188306018945 1.61455441678163 0.91936858780259 0.802939861328261 0.754230041303321 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.957669426381969 0.0206885512133722 0.0120919326486297 0.00392075466275779 0.0029905865985155 0.00263874849475581 2.28702439135326e-34 2.28702439135326e-34 2.28702439135326e-34 2.28702439135326e-34
"Treatment.optim.D6.r18.Rdata" 6 3663.02904286301 3088.74810873803 6365.49621747607 13.7827310901918 1.47910627447926 0.200373891245394 0.137756273387622 0.0197681962983765 0.00122604043013963 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.988308292852823 0.0113820537597297 0.00020888350117053 9.87289788300241e-05 2.03308700144829e-06 7.82044484373094e-09 2.56508832933224e-34 2.56508832933224e-34 2.56508832933224e-34 2.56508832933224e-34
"Treatment.optim.D6.r19.Rdata" 6 3537.88472239033 3026.1759485017 6240.35189700339 14.0332155205412 2.32778966535106 0.874573260275639 0.733944483330329 0.342906544386291 0.0946925417485426 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.966391626584058 0.0265904838227391 0.00375345451819546 0.00264341401976567 0.000577019268053107 4.40017871887155e-05 2.41946430387963e-34 2.41946430387963e-34 2.41946430387963e-34 2.41946430387963e-34
"Treatment.optim.D6.r2.Rdata" 6 3555.68297495988 3035.07507478647 6258.15014957294 14.6938105810913 1.69911975156363 1.62981210263476 1.12070255953166 0.750289340902788 0.190151629349875 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.966869017795607 0.0129284585316495 0.0118952574748957 0.00562444271116378 0.0025209040918038 0.000161919394880697 2.20789909205551e-34 2.20789909205551e-34 2.20789909205551e-34 2.20789909205551e-34
"Treatment.optim.D6.r20.Rdata" 6 3576.57474980516 3045.52096220911 6279.04192441822 13.785237303049 1.45359471466263 1.21393356691648 0.731769976153784 0.298161207521085 0.261877210032545 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.977975973601696 0.0108739257355765 0.00758384648181416 0.00275580742468119 0.000457511452048426 0.000352935304183501 2.53734863059294e-34 2.53734863059294e-34 2.53734863059294e-34 2.53734863059294e-34
"Treatment.optim.D6.r21.Rdata" 6 3523.16059495462 3018.81388478384 6225.62776956768 14.0951244115329 1.56870422991101 1.32710270508164 0.893463995776747 0.410151241249497 0.163141310244693 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.974421448642804 0.0120695518016373 0.00863809700172162 0.00391528265464979 0.000825081915643378 0.000130537983543826 2.41818464290741e-34 2.41818464290741e-34 2.41818464290741e-34 2.41818464290741e-34
"Treatment.optim.D6.r22.Rdata" 6 3857.52251301091 3185.99484381198 6559.98968762397 15.9826674697982 0.0460697964377733 0.00406581517186141 0.00335002168146734 0.00298403885403585 0.00188709560683106 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999991533906055 8.30864842145803e-06 6.47132274455819e-08 4.39332196072114e-08 3.48583433178379e-08 1.39407327888319e-08 1.93009304882229e-34 1.93009304882229e-34 1.93009304882229e-34 1.93009304882229e-34
"Treatment.optim.D6.r23.Rdata" 6 3484.81559057599 2999.64138259452 6187.28276518905 14.4342632665725 2.0892289211653 1.7122953071162 1.114315721804 0.851680626938311 0.15315942664983 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.957326087832623 0.020055925509721 0.0134718730748248 0.00570541402859464 0.00333291460700075 0.000107784947235486 2.26543236420903e-34 2.26543236420903e-34 2.26543236420903e-34 2.26543236420903e-34
"Treatment.optim.D6.r24.Rdata" 6 3455.55970404787 2985.01343933046 6158.02687866093 14.4749353705136 3.08560482645844 2.21879213169711 1.95545859429089 1.22418676067224 0.222753726854539 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.913595177692903 0.0415146271938147 0.0214661305431219 0.0166731547409936 0.0065345530589445 0.000216356770222634 2.14981447565157e-34 2.14981447565157e-34 2.14981447565157e-34 2.14981447565157e-34
"Treatment.optim.D6.r25.Rdata" 6 3524.75579401344 3019.61148431325 6227.2229686265 14.9558363622871 2.0103401532672 1.66024963081985 1.27188459927593 0.898162028395313 0.196988299698971 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.960242291287708 0.0173499614464692 0.0118333089821562 0.00694472154952366 0.00346313005023693 0.000166586683905599 2.1166052591646e-34 2.1166052591646e-34 2.1166052591646e-34 2.1166052591646e-34
"Treatment.optim.D6.r26.Rdata" 6 3543.65719595981 3029.06218528644 6246.12437057287 13.1601057800064 1.46810697472093 1.07928791517454 0.559850539999893 0.155032724148517 0.0302976716133131 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.979312135190616 0.0121875884268193 0.00658683833542276 0.00177233812096349 0.000135909286478459 5.19063970020093e-06 2.78793617313135e-34 2.78793617313135e-34 2.78793617313135e-34 2.78793617313135e-34
"Treatment.optim.D6.r27.Rdata" 6 3525.09852950899 3019.78285206102 6227.56570412205 14.1043170279376 2.59528773847545 0.987395786895042 0.726375481473807 0.299609845397186 0.0693384538979487 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.959796939636974 0.0324972243197327 0.00470389672376987 0.00254564354376705 0.000433099217847489 2.31965579088504e-05 2.37878772821435e-34 2.37878772821435e-34 2.37878772821435e-34 2.37878772821435e-34
"Treatment.optim.D6.r28.Rdata" 6 3496.7268577203 3005.59701616668 6199.19403233336 14.4467005452895 2.41358087426605 1.61972444863183 0.903777210442885 0.361936479364432 0.252610687884981 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.956636545731389 0.0267013572810483 0.0120251887451564 0.00374397033063931 0.000600446533181793 0.000292491378584688 2.25990445046112e-34 2.25990445046112e-34 2.25990445046112e-34 2.25990445046112e-34
"Treatment.optim.D6.r29.Rdata" 6 3521.80367913753 3018.1354268753 6224.27085375059 14.7168867804882 1.85978995255676 1.67810041103279 1.30733077205405 0.364189505977906 0.0396337688707353 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.963871915103576 0.0153927148034839 0.0125320845460267 0.00760603634098986 0.000590258546032141 6.99065989131726e-06 2.19415790847199e-34 2.19415790847199e-34 2.19415790847199e-34 2.19415790847199e-34
"Treatment.optim.D6.r3.Rdata" 6 3464.13061604574 2989.2988953294 6166.5977906588 14.3963849554549 2.79213957028277 1.9367966365807 1.65770713514228 0.240568041084245 0.111352686557187 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.935180038541153 0.0351773057175215 0.0169260792746832 0.0123994933399577 0.000261134462077969 5.59486646068983e-05 2.22468628309008e-34 2.22468628309008e-34 2.22468628309008e-34 2.22468628309008e-34
"Treatment.optim.D6.r30.Rdata" 6 3479.94698441787 2997.20707951546 6182.41415903092 14.8390131159941 2.13951351405157 1.5909936828512 1.36720587950422 1.07033910499285 0.659395447837615 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.954243810081532 0.0198371547881093 0.0109694846459288 0.00810059927504906 0.00496468958420426 0.00188426162517651 2.1366321798975e-34 2.1366321798975e-34 2.1366321798975e-34 2.1366321798975e-34
"Treatment.optim.D6.r31.Rdata" 6 3542.0394407491 3028.25330768108 6244.50661536216 13.9378249364716 2.3423085538575 1.4311642129617 0.671914279742011 0.223893584257749 0.0470702402769743 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.96026496884555 0.0271199749410903 0.0101246498127979 0.00223166404793867 0.000247790340759406 1.0952011863417e-05 2.43714588313318e-34 2.43714588313318e-34 2.43714588313318e-34 2.43714588313318e-34
"Treatment.optim.D6.r32.Rdata" 6 3675.56093151953 3095.01405306629 6378.02810613259 14.8068347832494 2.21197481953936 0.837511552805186 0.420902184788736 0.0948927275550744 0.0348773645320125 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.974306571469931 0.0217436039184452 0.00311711470388188 0.000787287816932127 4.00163092580593e-05 5.4057815521524e-06 2.19104663700996e-34 2.19104663700996e-34 2.19104663700996e-34 2.19104663700996e-34
"Treatment.optim.D6.r33.Rdata" 6 3575.15950536369 3044.81333998837 6277.62667997675 13.6906089424832 1.37524188317168 1.17685012318229 0.461282397313598 0.226113075252797 0.0318439953115835 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.981457215317095 0.00990339318860001 0.00725217299735297 0.00111419089562061 0.000267717767334679 5.30983399676741e-06 2.5817030755425e-34 2.5817030755425e-34 2.5817030755425e-34 2.5817030755425e-34
"Treatment.optim.D6.r34.Rdata" 6 3525.38863250653 3019.92790355979 6227.85580711958 14.3154153014825 1.99191359116499 1.62950300137587 1.2304555910864 0.630822105522279 0.11423511517871 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.959958581193428 0.0185859849615552 0.0124381251160663 0.00709212660277662 0.00186405361203206 6.11285141417821e-05 2.30953762925603e-34 2.30953762925603e-34 2.30953762925603e-34 2.30953762925603e-34
"Treatment.optim.D6.r35.Rdata" 6 3492.38471857595 3003.4259465945 6194.85189318901 14.2212879743661 2.82070631254891 1.6548222149697 0.588492485584487 0.250586084356899 0.0535481643005338 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.947941367444673 0.0372923159778487 0.0128353081366866 0.00162325017328929 0.000294318468028951 1.34397994731958e-05 2.31091549913051e-34 2.31091549913051e-34 2.31091549913051e-34 2.31091549913051e-34
"Treatment.optim.D6.r36.Rdata" 6 3554.75499170797 3034.61108316052 6257.22216632103 13.397009510817 2.05320188707193 0.726616019831294 0.312645471736542 0.257082598991922 0.0115422034825527 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.973384409563248 0.022862934076821 0.00286337739316852 0.000530118475485401 0.000358437977541709 7.22513734957057e-07 2.6739242847978e-34 2.6739242847978e-34 2.6739242847978e-34 2.6739242847978e-34
"Treatment.optim.D6.r37.Rdata" 6 3525.75124941522 3020.10921201414 6228.21842402828 14.7103469246429 2.48368779375932 1.53746085723638 0.505605783361856 0.146372268101788 0.0522872067088317 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.960870208971245 0.0273913163845147 0.0104960776230657 0.00113512310672281 9.51341633823689e-05 1.21397510696522e-05 2.18927011818938e-34 2.18927011818938e-34 2.18927011818938e-34 2.18927011818938e-34
"Treatment.optim.D6.r38.Rdata" 6 3489.88223915452 3002.17470688379 6192.34941376758 14.8509261933501 2.61980268059834 1.8158879618507 1.57947480782719 0.982153510029242 0.332207518028748 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.941392731581362 0.0292955007438009 0.0140747879492968 0.0106485179725822 0.00411739476043813 0.000471066992519681 2.10447713889026e-34 2.10447713889026e-34 2.10447713889026e-34 2.10447713889026e-34
"Treatment.optim.D6.r39.Rdata" 6 3521.78979998263 3018.12848729784 6224.25697459569 13.9921356425857 2.30519389645062 1.31919240808033 0.687270883152621 0.274907404355579 0.195014623194264 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.962441579939713 0.0261228938777363 0.00855505194173932 0.00232200020721394 0.00037151746839562 0.000186956565201368 2.42374437988685e-34 2.42374437988685e-34 2.42374437988685e-34 2.42374437988685e-34
"Treatment.optim.D6.r4.Rdata" 6 3545.3242463461 3029.89571047958 6247.79142095916 14.4519024250237 1.76027333866223 1.43690126208913 0.653993622908739 0.577871132296181 0.1284548689214 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.972339748824738 0.0144254118354809 0.00961217902826392 0.00199120065108957 0.00155464057379925 7.68190866278403e-05 2.29534752850053e-34 2.29534752850053e-34 2.29534752850053e-34 2.29534752850053e-34
"Treatment.optim.D6.r40.Rdata" 6 3537.34680419817 3025.90698940561 6239.81397881122 13.8501832991417 1.97983134381998 1.46203217632785 0.67139587672239 0.540096491626206 0.205435255716689 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.965561147734659 0.0197299112278125 0.0107592649298451 0.00226895602938593 0.00146828868668641 0.00021243139161054 2.48169948793782e-34 2.48169948793782e-34 2.48169948793782e-34 2.48169948793782e-34
"Treatment.optim.D6.r41.Rdata" 6 3460.48938372129 2987.47827916718 6162.95655833435 14.2283236684699 2.52606151278398 1.65582527878783 1.44979681782148 0.665271200914673 0.211504899234442 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.945311310114258 0.0297958120338488 0.0128025475916962 0.00981480479243666 0.00206663999118717 0.00020888547657272 2.30222535649783e-34 2.30222535649783e-34 2.30222535649783e-34 2.30222535649783e-34
"Treatment.optim.D6.r42.Rdata" 6 3476.7440719025 2995.60562325778 6179.21124651556 14.5697451910205 2.59812712704615 2.28493815015908 0.927986253925262 0.410503004093265 0.254206273526031 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.942019497095677 0.0299555138195668 0.0231688712547312 0.00382154576481954 0.00074780550494165 0.000286766560263629 2.1879451454263e-34 2.1879451454263e-34 2.1879451454263e-34 2.1879451454263e-34
"Treatment.optim.D6.r43.Rdata" 6 3498.15385227519 3006.31051344412 6200.62102688825 14.3374167706163 2.07371130835503 1.75241132235475 1.39595151193046 0.553248972458271 0.126829319757794 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.95519556824804 0.0199823734456162 0.0142699542314502 0.00905505611547164 0.00142230164120176 7.47463182206628e-05 2.29103081251018e-34 2.29103081251018e-34 2.29103081251018e-34 2.29103081251018e-34
"Treatment.optim.D6.r44.Rdata" 6 3484.40495467612 2999.43606464459 6186.87212928918 14.6767686288178 2.02161227127799 1.72270712786668 1.28267160588442 0.375311544787387 0.147201444297865 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.96048329427732 0.0182232003542707 0.0132328022088036 0.00733600944510069 0.00062807682265127 9.66168918533626e-05 2.1984134416078e-34 2.1984134416078e-34 2.1984134416078e-34 2.1984134416078e-34
