"dimensions" "deviance" "logLik" "AIC" "weight.1" "weight.2" "weight.3" "weight.4" "weight.5" "weight.6" "weight.7" "weight.8" "dimselect" "var.exp.1" "var.exp.2" "var.exp.3" "var.exp.4" "var.exp.5" "var.exp.6" "var.exp.7" "var.exp.8"
"Open.optim.D3.r37.Rdata" 3 33600.4365637414 17342.3262247876 34784.6524495752 91.0159342594158 1.20968668872038 0.0432541463129049 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.99982315652753 0.000176617662133085 2.25810336650152e-07 5.95070990711103e-36 5.95070990711103e-36 5.95070990711103e-36 5.95070990711103e-36 5.95070990711103e-36
"Open.optim.D3.r38.Rdata" 3 33391.7901540738 17238.0030199538 34576.0060399077 113.331189989015 2.60304565001163 1.65695509215159 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999259239765821 0.000527160478815696 0.000213599755363324 3.83583330638397e-36 3.83583330638397e-36 3.83583330638397e-36 3.83583330638397e-36 3.83583330638397e-36
"Open.optim.D3.r39.Rdata" 3 33075.2927852189 17079.7543355264 34259.5086710528 34.4697345292553 2.56503252948138 1.09999955826681 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.993486869895802 0.00550138461701373 0.00101174548718393 4.12255734447232e-35 4.12255734447232e-35 4.12255734447232e-35 4.12255734447232e-35 4.12255734447232e-35
"Open.optim.D3.r4.Rdata" 3 33589.519096968 17336.8674914009 34773.7349828019 98.4481973503382 1.3705309066021 0.329390790094602 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999795043717245 0.000193764008417989 1.11922743366391e-05 5.0859945887022e-36 5.0859945887022e-36 5.0859945887022e-36 5.0859945887022e-36 5.0859945887022e-36
"Open.optim.D3.r40.Rdata" 3 33596.4932909269 17340.3545883804 34780.7091767608 106.746277742778 1.10116538687521 0.106796650048223 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999892596383267 0.000106402780238554 1.00083649400881e-06 4.32641647313938e-36 4.32641647313938e-36 4.32641647313938e-36 4.32641647313938e-36 4.32641647313938e-36
"Open.optim.D3.r41.Rdata" 3 33069.3652679345 17076.7905768842 34253.5811537683 110.493113694261 32.8079408742021 2.44029322358688 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.918568022195309 0.0809839294096754 0.00044804839501544 3.70955102354542e-36 3.70955102354542e-36 3.70955102354542e-36 3.70955102354542e-36 3.70955102354542e-36
"Open.optim.D3.r42.Rdata" 3 33098.7652400884 17091.4905629611 34282.9811259223 449.058708069668 45.2066172912038 2.2137529677795 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.98994346490527 0.0100324769318583 2.40581628716665e-05 2.42038581376498e-37 2.42038581376498e-37 2.42038581376498e-37 2.42038581376498e-37 2.42038581376498e-37
"Open.optim.D3.r43.Rdata" 3 33854.2930397934 17469.2544628136 35038.5089256273 82.6231643658358 0.678246326442415 0.0112170257176049 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999932599867591 6.73817025292938e-05 1.84298801452388e-08 7.22183448334597e-36 7.22183448334597e-36 7.22183448334597e-36 7.22183448334597e-36 7.22183448334597e-36
"Open.optim.D3.r44.Rdata" 3 33521.7412365627 17302.9785611983 34705.9571223965 101.61723899974 1.71962213985103 1.0212554809521 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999612774584686 0.000286261585319783 0.000100963829994292 4.77284649911413e-36 4.77284649911413e-36 4.77284649911413e-36 4.77284649911413e-36 4.77284649911413e-36
"Open.optim.D3.r45.Rdata" 3 33481.1863993324 17282.7011425831 34665.4022851662 127.980467770407 1.69105530425182 0.949038099198816 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999770469612726 0.000174553491574901 5.49768956987085e-05 3.00949322065195e-36 3.00949322065195e-36 3.00949322065195e-36 3.00949322065195e-36 3.00949322065195e-36
"Open.optim.D3.r46.Rdata" 3 32998.2430542727 17041.2294700533 34182.4589401065 61.8089792465477 3.66317869558327 2.73496102497556 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.994559350090996 0.00349336344385897 0.00194728646514521 1.28353587786815e-35 1.28353587786815e-35 1.28353587786815e-35 1.28353587786815e-35 1.28353587786815e-35
"Open.optim.D3.r47.Rdata" 3 33658.5072671036 17371.3615764687 34842.7231529374 120.522442591461 1.10518095552176 0.0149314056056997 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999915904322009 8.40803307957212e-05 1.5347195050625e-08 3.39397061216741e-36 3.39397061216741e-36 3.39397061216741e-36 3.39397061216741e-36 3.39397061216741e-36
"Open.optim.D3.r48.Rdata" 3 33083.0338528479 17083.6248693409 34267.2497386818 43.294249670108 2.18043911027418 1.44015579762953 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.996370248074086 0.00252725021921559 0.00110250170669801 2.62084156148452e-35 2.62084156148452e-35 2.62084156148452e-35 2.62084156148452e-35 2.62084156148452e-35
"Open.optim.D3.r49.Rdata" 3 33456.1724923494 17270.1941890916 34640.3883781832 82.7223328662693 1.30636897164671 0.119010884501405 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999748599325907 0.000249331397128254 2.06927696445252e-06 7.2032038961563e-36 7.2032038961563e-36 7.2032038961563e-36 7.2032038961563e-36 7.2032038961563e-36
"Open.optim.D3.r5.Rdata" 3 33077.1391896624 17080.6775377481 34261.3550754962 68.2631405364492 2.29863699432614 1.10675949642896 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.998605199420036 0.00113230148661194 0.000262499093352291 1.05657844014823e-35 1.05657844014823e-35 1.05657844014823e-35 1.05657844014823e-35 1.05657844014823e-35
"Open.optim.D3.r50.Rdata" 3 33429.7170570864 17256.9664714601 34613.9329429203 66.6038835873782 1.22394740989622 0.120258673806726 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999659159707693 0.000337581282524845 3.25900978184349e-06 1.11104920902417e-35 1.11104920902417e-35 1.11104920902417e-35 1.11104920902417e-35 1.11104920902417e-35
"Open.optim.D3.r6.Rdata" 3 33397.5874505303 17240.9016681821 34581.8033363642 55.0800886488365 1.89257942606328 0.800996622400002 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.998609809941918 0.00117900269064717 0.000211187367434934 1.62288227854562e-35 1.62288227854562e-35 1.62288227854562e-35 1.62288227854562e-35 1.62288227854562e-35
"Open.optim.D3.r7.Rdata" 3 33353.6119842467 17218.9139350403 34537.8278700806 85.7306590164439 2.07186529140928 0.510684339415125 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999380848659764 0.000583689295085246 3.54620451504035e-05 6.70407940079579e-36 6.70407940079579e-36 6.70407940079579e-36 6.70407940079579e-36 6.70407940079579e-36
"Open.optim.D3.r8.Rdata" 3 33791.2112635047 17437.7135746693 34975.4271493386 104.095176212745 1.13583585093554 0.0543792998823563 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.99988068022508 0.000119046905925387 2.72868994990103e-07 4.54953927498405e-36 4.54953927498405e-36 4.54953927498405e-36 4.54953927498405e-36 4.54953927498405e-36
"Open.optim.D3.r9.Rdata" 3 33090.1312400344 17087.1735629341 34274.3471258683 46.8748133237638 2.26620285686133 1.42637496491896 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.996747341109259 0.00232971903901075 0.000922939851730367 2.23659028635154e-35 2.23659028635154e-35 2.23659028635154e-35 2.23659028635154e-35 2.23659028635154e-35
"Open.optim.D4.r1.Rdata" 4 33383.5830331066 17233.8994594702 34587.7989189404 56.9475171088798 1.84167650554961 0.359836843456929 0.0448414515996462 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.998914763891078 0.00104473354638608 3.98832096431578e-05 6.1935289315978e-07 1.51865559839828e-35 1.51865559839828e-35 1.51865559839828e-35 1.51865559839828e-35
"Open.optim.D4.r10.Rdata" 4 33061.9394709285 17073.0776783812 34266.1553567624 62.1404648161021 2.55699174641253 1.65505757380183 0.523119609356679 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.997532651769035 0.00168902772140026 0.000707626905166469 7.06936043981373e-05 1.2736748582158e-35 1.2736748582158e-35 1.2736748582158e-35 1.2736748582158e-35
"Open.optim.D4.r11.Rdata" 4 33010.0575492942 17047.136717564 34214.273435128 129.69886028316 6.52200987613242 2.58137327962265 0.55553103115086 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.997065507308971 0.00252124051337439 0.000394959890140095 1.8292287514025e-05 2.92234727567591e-36 2.92234727567591e-36 2.92234727567591e-36 2.92234727567591e-36
"Open.optim.D4.r12.Rdata" 4 33601.2065342222 17342.711210028 34805.4224200561 99.3023677182584 1.2838279567752 0.0905268392728278 0.0492432929787954 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999831805910623 0.000167117295225445 8.30926204455018e-07 2.45867947094778e-07 4.99905818454015e-36 4.99905818454015e-36 4.99905818454015e-36 4.99905818454015e-36
"Open.optim.D4.r13.Rdata" 4 32891.2061399718 16987.7110129028 34095.4220258056 525.14311872039 3.420464757936 2.53827354812846 0.150647006034589 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.99993413510868 4.24215249696667e-05 2.3361078248156e-05 8.22881021434317e-08 1.78770760308804e-37 1.78770760308804e-37 1.78770760308804e-37 1.78770760308804e-37
"Open.optim.D4.r14.Rdata" 4 32983.5610922761 17033.8884890549 34187.7769781099 113.178736351734 3.4188595780116 2.92551245800095 0.307796167296035 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.9984144715694 0.00091105314752557 0.000667091012508798 7.3842705655399e-06 3.842922594458e-36 3.842922594458e-36 3.842922594458e-36 3.842922594458e-36
"Open.optim.D4.r15.Rdata" 4 33631.7941193396 17358.0050025867 34836.0100051735 144.012946482215 90.1373032730691 0.45492298456276 0.0268794347404941 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2 0.718516055979736 0.281476749154471 7.16983505414124e-06 2.503073879386e-08 1.70810221605874e-36 1.70810221605874e-36 1.70810221605874e-36 1.70810221605874e-36
"Open.optim.D4.r16.Rdata" 4 32750.6603504508 16917.4381181423 33954.8762362847 49.4447025237543 2.35799855279037 1.74221836334041 1.47383549660098 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.995614958204598 0.00226432595410061 0.00123610980146262 0.000884606039838778 2.007854910459e-35 2.007854910459e-35 2.007854910459e-35 2.007854910459e-35
"Open.optim.D4.r17.Rdata" 4 32708.6924643369 16896.4541750854 33912.9083501707 34.1500004707053 2.76008011391293 2.23424372210374 1.49644977361585 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.987427310173013 0.00645010943086729 0.00422653820768179 0.00189604218843825 4.17449704210588e-35 4.17449704210588e-35 4.17449704210588e-35 4.17449704210588e-35
"Open.optim.D4.r18.Rdata" 4 33535.037026516 17309.6264561749 34739.2529123498 89.8388766403286 1.14438253995322 0.220126011257901 0.0210289830289628 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999831709025651 0.000162233570555266 6.00262218031571e-06 5.47816137431659e-08 6.10771454538743e-36 6.10771454538743e-36 6.10771454538743e-36 6.10771454538743e-36
"Open.optim.D4.r19.Rdata" 4 33710.6493689986 17397.4326274162 34914.8652548325 105.649065443656 0.70552147636993 0.5130365100054 0.0157051894166264 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999931806082387 4.45922658082495e-05 2.35795552060494e-05 2.20965983068098e-08 4.41691980656912e-36 4.41691980656912e-36 4.41691980656912e-36 4.41691980656912e-36
"Open.optim.D4.r2.Rdata" 4 32955.737116761 17019.9765012974 34159.9530025948 35.9998946838498 1.90839473203264 1.56045594648866 0.110000607761382 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.995323569762463 0.00279703722356248 0.00187010009827797 9.29291569644774e-06 3.78653764569156e-35 3.78653764569156e-35 3.78653764569156e-35 3.78653764569156e-35
"Open.optim.D4.r20.Rdata" 4 32935.5959080795 17009.9058969567 34139.8117939133 33.7485562686213 2.29491216279803 2.02973765818955 0.150911478160356 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.991806477013984 0.00458615446268783 0.00358753677107533 1.98317522533059e-05 4.29335691157034e-35 4.29335691157034e-35 4.29335691157034e-35 4.29335691157034e-35
"Open.optim.D4.r21.Rdata" 4 32649.5322360509 16866.8740609424 33853.7481218847 37.2283792677477 3.50891248793131 1.88694871097759 0.826630078160242 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.988195181278164 0.00877888877245283 0.00253871917958329 0.000487210769800255 3.51540141660309e-35 3.51540141660309e-35 3.51540141660309e-35 3.51540141660309e-35
"Open.optim.D4.r22.Rdata" 4 33244.3905959998 17164.3032409168 34448.6064818336 42.9316059963125 1.71204002013608 0.749238738186003 0.462400998721436 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.997993179495778 0.00158708843896609 0.000303958120790927 0.000115773944464732 2.66964647509827e-35 2.66964647509827e-35 2.66964647509827e-35 2.66964647509827e-35
"Open.optim.D4.r23.Rdata" 4 33636.4928018914 17360.3543438626 34840.7086877252 91.7636051575121 75.2712552348455 0.315919306061025 0.0107700774734816 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2 0.597778471995159 0.402214434577604 7.08519274134081e-06 8.23449537989059e-09 3.5000946313004e-36 3.5000946313004e-36 3.5000946313004e-36 3.5000946313004e-36
"Open.optim.D4.r24.Rdata" 4 32745.5117329791 16914.8638094065 33949.7276188129 49.1237541544997 32.8727607679819 1.43742433369275 1.03630909380137 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2 0.690080361456036 0.30902166500073 0.000590862673301444 0.000307110869932673 1.40992827735583e-35 1.40992827735583e-35 1.40992827735583e-35 1.40992827735583e-35
"Open.optim.D4.r25.Rdata" 4 32766.3062068766 16925.2610463552 33970.5220927104 81.8339940713106 9.81342097418464 4.28903708372041 2.86785618635939 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.981975278063988 0.0141212751970323 0.00269744538379324 0.00120600135518637 7.22958733710274e-36 7.22958733710274e-36 7.22958733710274e-36 7.22958733710274e-36
"Open.optim.D4.r26.Rdata" 4 33093.8605431433 17089.0382144886 34298.0764289772 46.88449612779 1.90193541752896 1.2976027188057 0.0928557425467268 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.997590271877731 0.00164166761587897 0.000764147493900202 3.91301248963424e-06 2.23755722151667e-35 2.23755722151667e-35 2.23755722151667e-35 2.23755722151667e-35
"Open.optim.D4.r27.Rdata" 4 33492.5486291847 17288.3822575093 34696.7645150185 103.934779588529 5.56390889146917 0.726525859502606 0.110905124464118 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.997092725764736 0.00285741795130603 4.87209673890284e-05 1.13531656938195e-06 4.55086759419229e-36 4.55086759419229e-36 4.55086759419229e-36 4.55086759419229e-36
"Open.optim.D4.r28.Rdata" 4 33603.6353625333 17343.9256241836 34807.8512483672 104.003656064977 1.60592264595131 1.18172108889531 0.539298326251636 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999605740282123 0.000238331130643396 0.00012905103754402 2.68775496894943e-05 4.5562965164928e-36 4.5562965164928e-36 4.5562965164928e-36 4.5562965164928e-36
"Open.optim.D4.r29.Rdata" 4 33067.3910136433 17075.8034497385 34271.6068994771 149.787361532114 2.960708611283 1.25571380696114 0.187167613485225 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999537674753333 0.000390517194152921 7.0247385568727e-05 1.56066694550842e-06 2.19649023835173e-36 2.19649023835173e-36 2.19649023835173e-36 2.19649023835173e-36
"Open.optim.D4.r3.Rdata" 4 32960.8807454523 17022.5483156431 34165.0966312862 642.347553597908 2.81864113866873 1.76552323742864 0.367568924830087 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999972863956415 1.92542957530295e-05 7.55431242377507e-06 3.2743540858151e-07 1.19489162420697e-37 1.19489162420697e-37 1.19489162420697e-37 1.19489162420697e-37
"Open.optim.D4.r30.Rdata" 4 33223.1121389075 17153.6640123707 34427.3280247414 39.1180768372646 1.71532930684291 1.03487559486097 0.325129098292309 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.997315443060495 0.00191766423488583 0.000697997462248437 6.88952423702227e-05 3.21334979549179e-35 3.21334979549179e-35 3.21334979549179e-35 3.21334979549179e-35
"Open.optim.D4.r31.Rdata" 4 33310.4496990595 17197.3327924467 34514.6655848933 126.391832187313 3.29026955843256 0.983763079940779 0.447965991007046 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999249739167015 0.000677171985986387 6.05364659939428e-05 1.25523810047727e-05 3.08401495658362e-36 3.08401495658362e-36 3.08401495658362e-36 3.08401495658362e-36
"Open.optim.D4.r32.Rdata" 4 32906.4118866844 16995.3138862591 34110.6277725182 33.0240620921379 2.47738902114951 2.2533732031551 1.21941821018107 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.988487053577657 0.005562863693185 0.00460231406780968 0.00134776866134821 4.46879520369905e-35 4.46879520369905e-35 4.46879520369905e-35 4.46879520369905e-35
"Open.optim.D4.r33.Rdata" 4 33731.1719090717 17407.6938974528 34935.3877949055 83.2897280598349 39.9590477965277 0.0977081861901207 0.00568407657000749 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2 0.812895337074778 0.187103540439278 1.11870002234481e-06 3.78592131429265e-09 5.77739678041698e-36 5.77739678041698e-36 5.77739678041698e-36 5.77739678041698e-36
"Open.optim.D4.r34.Rdata" 4 33646.7039685081 17365.459927171 34850.9198543419 89.0848117369697 1.28782415307158 0.0208641337086087 0.00831218499950268 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999790999615245 0.000208936839835375 5.48406513381362e-08 8.70426873057904e-09 6.21129763869637e-36 6.21129763869637e-36 6.21129763869637e-36 6.21129763869637e-36
"Open.optim.D4.r35.Rdata" 4 33079.6108303217 17081.9133580778 34283.8267161556 44.0043195405367 2.00005093454723 1.06923913991664 0.0362921395787578 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.997350127667568 0.00206034116587366 0.000588852772285056 6.78394273432217e-07 2.53943721135465e-35 2.53943721135465e-35 2.53943721135465e-35 2.53943721135465e-35
"Open.optim.D4.r36.Rdata" 4 33589.9736940764 17337.0947899551 34794.1895799102 168.704610205582 1.15992385864342 0.260577500278595 0.172046820589477 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999949304715063 4.7269721594281e-05 2.38560155065791e-06 1.03996179240337e-06 1.73222591744244e-36 1.73222591744244e-36 1.73222591744244e-36 1.73222591744244e-36
"Open.optim.D4.r37.Rdata" 4 33165.1098486874 17124.6628672606 34369.3257345212 50.3829469267446 1.95395748313383 1.00946155169507 0.298488640342336 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.9980631748521 0.00150113972816241 0.000400654905290745 3.50305144470219e-05 1.93852475251663e-35 1.93852475251663e-35 1.93852475251663e-35 1.93852475251663e-35
"Open.optim.D4.r38.Rdata" 4 32671.8010913377 16878.0084885858 33876.0169771716 394.274916989885 3.87303264273337 3.08677438539388 1.73016070489144 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999822987053488 9.64777428051232e-05 6.12822348709062e-05 1.92529688356646e-05 3.17106592166579e-37 3.17106592166579e-37 3.17106592166579e-37 3.17106592166579e-37
"Open.optim.D4.r39.Rdata" 4 33483.5575855149 17283.8867356744 34687.7734713488 114.50428457382 1.29020318357097 0.752332490012756 0.0429028777381386 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999829757480853 0.000126940089873285 4.31620653723682e-05 1.40363901304821e-07 3.75978520046302e-36 3.75978520046302e-36 3.75978520046302e-36 3.75978520046302e-36
"Open.optim.D4.r4.Rdata" 4 33009.3704581105 17046.7931719722 34213.5863439443 70.5178120718229 1.57388587101436 1.41904027784181 0.886935967159893 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.998939854193176 0.000497608918329234 0.000404511736889291 0.00015802515160539 9.90426228748752e-36 9.90426228748752e-36 9.90426228748752e-36 9.90426228748752e-36
"Open.optim.D4.r40.Rdata" 4 33063.3214061401 17073.768645987 34267.5372919739 2521.53848702662 37.2181426436432 1.9521465048472 0.642199462762547 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999781523163525 0.000217812748772932 5.99237134726844e-07 6.48505672985542e-08 7.75272456174916e-39 7.75272456174916e-39 7.75272456174916e-39 7.75272456174916e-39
"Open.optim.D4.r41.Rdata" 4 32852.268787258 16968.242336546 34056.4846730919 35.5837639343763 5.14318470245334 2.38025784276541 1.11712255370324 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.974325404495572 0.0203546903345486 0.00435961629516695 0.000960288874712345 3.79385482776325e-35 3.79385482776325e-35 3.79385482776325e-35 3.79385482776325e-35
"Open.optim.D4.r42.Rdata" 4 33079.2578038064 17081.7368448201 34283.4736896403 32.4740236696288 3.65096842930285 0.722185656316779 0.162915142852553 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.987011282306626 0.0124757328473009 0.000488143631947007 2.48412141255855e-05 4.6145606904885e-35 4.6145606904885e-35 4.6145606904885e-35 4.6145606904885e-35
"Open.optim.D4.r43.Rdata" 4 33501.5854364084 17292.9006611211 34705.8013222423 67.4202421072847 1.47359001030371 0.392364037798152 0.127086120376723 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999485124197119 0.000477473262065812 3.38512031851044e-05 3.55133762976993e-06 1.0841170387331e-35 1.0841170387331e-35 1.0841170387331e-35 1.0841170387331e-35
"Open.optim.D4.r44.Rdata" 4 34046.2636857111 17565.2397857725 35250.479571545 102.320926089739 0.521199546396434 0.0298075400231006 0.0230698691271427 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999973918460508 2.594584423543e-05 8.48617571182833e-08 5.08334996629538e-08 4.70912479071274e-36 4.70912479071274e-36 4.70912479071274e-36 4.70912479071274e-36
"Open.optim.D4.r45.Rdata" 4 33839.2316877885 17461.7237868112 35043.4475736223 90.5040000476024 2.42602550298308 0.129623943198897 0.0088336516367372 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999279911056639 0.000718029573546488 2.04984992035423e-06 9.519894705494e-09 6.01495051776083e-36 6.01495051776083e-36 6.01495051776083e-36 6.01495051776083e-36
"Open.optim.D4.r46.Rdata" 4 33056.344481657 17070.2801837454 34260.5603674909 20.3193904683598 3.56657099137824 1.17357831756183 0.223900088089682 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.966868847918749 0.0297884538100656 0.00322530188060358 0.00011739639058154 1.15458700867985e-34 1.15458700867985e-34 1.15458700867985e-34 1.15458700867985e-34
"Open.optim.D4.r47.Rdata" 4 33737.7181230681 17410.967004451 34941.9340089019 87.5134856357346 0.992429034248162 0.111023329547653 0.0268011158386971 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999869711367624 0.000128585610590243 1.60924416731119e-06 9.3777618671514e-08 6.43685757188905e-36 6.43685757188905e-36 6.43685757188905e-36 6.43685757188905e-36
"Open.optim.D4.r48.Rdata" 4 33602.5508312989 17343.3833585664 34806.7667171328 104.183517003723 1.44960296144514 0.491082012137717 0.183014221933183 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999781146159568 0.00019355529178984 2.22133964425484e-05 3.08515219955701e-06 4.54137500363198e-36 4.54137500363198e-36 4.54137500363198e-36 4.54137500363198e-36
"Open.optim.D4.r49.Rdata" 4 32880.3539888955 16982.2849373647 34084.5698747293 36.5234759836624 4.13593821684725 3.01926693646374 0.436191066199595 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.980584624876051 0.0125744488403979 0.00670106599952896 0.000139860284022062 3.62427650812308e-35 3.62427650812308e-35 3.62427650812308e-35 3.62427650812308e-35
"Open.optim.D4.r5.Rdata" 4 32960.7607474904 17022.4883166621 34164.9766333242 34.5381740847683 4.37994959568233 0.800789780023462 0.24853144823941 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.983602043026428 0.015818266903174 0.00052875893301244 5.09311373858909e-05 4.06537979824945e-35 4.06537979824945e-35 4.06537979824945e-35 4.06537979824945e-35
"Open.optim.D4.r50.Rdata" 4 33429.7217712877 17256.9688285608 34633.9376571215 71.730791758449 1.3661553205427 0.310053272909293 0.187122046596688 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999611927322217 0.000362593768435922 1.86763851083655e-05 6.8025242388914e-06 9.57856898269411e-36 9.57856898269411e-36 9.57856898269411e-36 9.57856898269411e-36
"Open.optim.D4.r6.Rdata" 4 33546.0578596767 17315.1368727553 34750.2737455106 92.3539696625405 1.34215002284193 0.411906782823061 0.0334454200781264 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999768831344221 0.000211149756206191 1.98877817381439e-05 1.31117834608971e-07 5.77921576554327e-36 5.77921576554327e-36 5.77921576554327e-36 5.77921576554327e-36
