"dimensions" "deviance" "logLik" "AIC" "weight.1" "weight.2" "weight.3" "weight.4" "weight.5" "weight.6" "weight.7" "weight.8" "dimselect" "var.exp.1" "var.exp.2" "var.exp.3" "var.exp.4" "var.exp.5" "var.exp.6" "var.exp.7" "var.exp.8"
"Shade.optim.D4.r50.Rdata" 4 28712.0122622489 14881.5520746017 29883.1041492035 282.488509655935 1.50366887662532 0.528038625443448 0.4253301368962 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999965906439932 2.83327049917189e-05 3.49393645434744e-06 2.26691862189949e-06 6.17822996153466e-37 6.17822996153466e-37 6.17822996153466e-37 6.17822996153466e-37
"Shade.optim.D4.r6.Rdata" 4 28699.0550740803 14875.0734805175 29870.1469610349 797.24337904052 1.01963179966671 0.891665479030563 0.195021309302441 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999997053566788 1.63569987706558e-06 1.25089479197863e-06 5.98385434400516e-08 7.75706318393591e-38 7.75706318393591e-38 7.75706318393591e-38 7.75706318393591e-38
"Shade.optim.D4.r7.Rdata" 4 28683.6736813865 14867.3827841706 29854.7655683411 589.446080277101 1.20059383839813 0.646451151878009 0.159201841727754 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999994575686688 4.14860127490233e-06 1.20276533676953e-06 7.29467002410212e-08 1.41902460879744e-37 1.41902460879744e-37 1.41902460879744e-37 1.41902460879744e-37
"Shade.optim.D4.r8.Rdata" 4 28556.0003038686 14803.5460954116 29727.0921908232 234.43415610155 1.42432720706183 0.50594264868353 0.431667199630431 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.99995504112813 3.69112064681256e-05 4.65737578062679e-06 3.39028962175576e-06 8.97055165495799e-37 8.97055165495799e-37 8.97055165495799e-37 8.97055165495799e-37
"Shade.optim.D4.r9.Rdata" 4 28698.288735151 14874.6903110528 29869.3806221057 108.123818108857 1.02089764880506 0.400782197368828 0.139750780380518 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999895450693081 8.91407437085869e-05 1.37381637950954e-05 1.67039941533094e-06 4.21689023797891e-36 4.21689023797891e-36 4.21689023797891e-36 4.21689023797891e-36
"Shade.optim.D5.r1.Rdata" 5 28660.0762973055 14855.58409213 29847.1681842601 32.975666917977 1.96284322051117 0.97192433306744 0.170498798450789 0.0966558054633067 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.995572543528781 0.00352741827043964 0.000864869627732431 2.66151170785344e-05 8.5534559679077e-06 4.51404814101246e-35 4.51404814101246e-35 4.51404814101246e-35
"Shade.optim.D5.r10.Rdata" 5 28876.7087069943 14963.9002969745 30063.8005939489 185.183426997834 0.600818802784755 0.398132957445065 0.225147636765408 0.0287159355329532 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999983349334294 1.05262957044058e-05 4.62215808385216e-06 1.47816638074408e-06 2.40455366564208e-08 1.43770236069141e-36 1.43770236069141e-36 1.43770236069141e-36
"Shade.optim.D5.r11.Rdata" 5 28727.3825465532 14889.2372167539 29914.4744335078 164.289983876117 1.03609201933903 0.660890014423527 0.0726546037258689 0.0277510016868867 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999943825173315 3.97694958821215e-05 1.61812403581671e-05 1.95559854592013e-07 2.85305902499453e-08 1.8265597354588e-36 1.8265597354588e-36 1.8265597354588e-36
"Shade.optim.D5.r12.Rdata" 5 28364.4096354241 14707.7507611893 29551.5015223787 351.234666542537 1.16308531117871 0.895057271485946 0.761040114227834 0.116206372043631 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999977736779645 1.09652547384523e-05 6.49377495324576e-06 4.6947306574983e-06 1.09460006338619e-07 3.99646518882189e-37 3.99646518882189e-37 3.99646518882189e-37
"Shade.optim.D5.r13.Rdata" 5 28304.0794142756 14677.5856506151 29491.1713012302 35.6544772930994 3.10867156511473 1.2334679476871 1.09656998065081 0.763189494376129 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.989900260674786 0.0075251120710339 0.00118472902360134 0.000936345216118375 0.000453553014460856 3.83922656269469e-35 3.83922656269469e-35 3.83922656269469e-35
"Shade.optim.D5.r14.Rdata" 5 28270.772630964 14660.9322589593 29457.8645179187 64.8391013924097 1.87202353668974 1.21816047685515 1.09663862961798 0.0109636604238405 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.998529529185233 0.00083235682999632 0.000352448727970436 0.000285636707327845 2.85494725746928e-08 1.17102829530069e-35 1.17102829530069e-35 1.17102829530069e-35
"Shade.optim.D5.r15.Rdata" 5 28181.0067453478 14616.0493161512 29368.0986323025 297.035765223993 1.283157376211 0.936717559295372 0.619096958982459 0.277498499744105 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999966178059008 1.86606888510594e-05 9.94455020496854e-06 4.34395345655949e-06 8.72748479503491e-07 5.58789546220096e-37 5.58789546220096e-37 5.58789546220096e-37
"Shade.optim.D5.r16.Rdata" 5 28392.418641962 14721.7552644583 29579.5105289166 269.10886321561 1.13619617421039 0.567310124001734 0.37810342395285 0.202791270532666 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999975188692995 1.78254238934053e-05 4.44400244165706e-06 1.9740331497399e-06 5.67847520081095e-07 6.80790790372032e-37 6.80790790372032e-37 6.80790790372032e-37
"Shade.optim.D5.r17.Rdata" 5 28355.4601577989 14703.2760223768 29542.5520447536 503.099704713968 1.23622720057301 1.01495134596088 0.377162172743419 0.0503471976172686 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999989320261783 6.03787096031991e-06 4.06984326832855e-06 5.62009290457991e-07 1.00146976324426e-08 1.94790462124566e-37 1.94790462124566e-37 1.94790462124566e-37
"Shade.optim.D5.r18.Rdata" 5 28402.3139427724 14726.7029148635 29589.405829727 292.656779851922 1.17925281996121 0.735239304101143 0.341068011718654 0.0326893815316048 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999976081621839 1.62362705618606e-05 6.31146042735069e-06 1.35817087100132e-06 1.24763009143146e-08 5.75642544005617e-37 5.75642544005617e-37 5.75642544005617e-37
"Shade.optim.D5.r19.Rdata" 5 28369.7187726156 14710.4053297851 29556.8106595702 373.890463781378 1.05925572101585 0.897540605496596 0.455963249427916 0.0530553437122056 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.99998470402692 8.02613049745307e-06 5.76252458400823e-06 1.48718247857175e-06 2.01355197749956e-08 3.52683409856984e-37 3.52683409856984e-37 3.52683409856984e-37
"Shade.optim.D5.r2.Rdata" 5 28358.41091446 14704.7514007073 29545.5028014146 168.550626163307 1.44177012931362 1.22620084057492 0.582557696361754 0.0754486901700675 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999861777979031 7.31595917535036e-05 5.29178809939918e-05 1.19442013179036e-05 2.00346903941132e-07 1.73524050715387e-36 1.73524050715387e-36 1.73524050715387e-36
"Shade.optim.D5.r20.Rdata" 5 28368.1826811204 14709.6372840375 29555.274568075 85.881725733835 1.3170086742167 0.794780801214689 0.526620856374035 0.341247068979825 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999625941133045 0.000235078690726569 8.56112282681254e-05 3.75865186709668e-05 1.57824292888711e-05 6.68215343205282e-36 6.68215343205282e-36 6.68215343205282e-36
"Shade.optim.D5.r21.Rdata" 5 28670.6556902999 14860.8737886273 29857.7475772545 389.654157256608 1.04117226985004 0.668481169635815 0.306002481304091 0.0431853050373104 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999989288098819 7.13973191653015e-06 2.94316815614818e-06 6.1671798795771e-07 1.22831202266455e-08 3.24726080492329e-37 3.24726080492329e-37 3.24726080492329e-37
"Shade.optim.D5.r22.Rdata" 5 28422.0468067317 14736.5693468432 29609.1386936864 232.09476560946 1.05528700487742 0.602344375089814 0.538120649818031 0.239140429511632 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999966155224794 2.06726327489411e-05 6.73510432690095e-06 5.37543884138369e-06 1.06159928904015e-06 9.15240142579698e-37 9.15240142579698e-37 9.15240142579698e-37
"Shade.optim.D5.r23.Rdata" 5 28413.5594159325 14732.3256514436 29600.6513028871 90.5105581827849 1.36080082648852 0.453828749088829 0.3218094585413 0.195127639453051 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999731598879339 0.000225982111145869 2.51344242231546e-05 1.26381219593433e-05 4.64646333223849e-06 6.01679734097327e-36 6.01679734097327e-36 6.01679734097327e-36
"Shade.optim.D5.r24.Rdata" 5 28626.9511080192 14839.0214974869 29814.0429949739 218.256503606706 1.76522959646264 0.815199261625624 0.366576760666076 0.167718454096775 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999917231187247 6.54081801388888e-05 1.39494543629982e-05 2.82071704858925e-06 5.9046120245494e-07 1.03492795023126e-36 1.03492795023126e-36 1.03492795023126e-36
"Shade.optim.D5.r25.Rdata" 5 28718.993909845 14885.0428983998 29906.0857967996 326.83416309256 1.21239829072472 1.00109221754466 0.143717441579799 0.0124059123267529 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.99997666324311 1.37602271750329e-05 9.38173461088661e-06 1.93354341478143e-07 1.44076247430504e-09 4.6154645972663e-37 4.6154645972663e-37 4.6154645972663e-37
"Shade.optim.D5.r26.Rdata" 5 28605.4823441199 14828.2871155373 29792.5742310746 30.7686501659152 0.488550246641605 0.357707035543173 0.203183946001114 0.0659124428582397 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999564719444123 0.000252006942170966 0.000135098023476148 4.35885891050598e-05 4.58700112469096e-06 5.20564420780546e-35 5.20564420780546e-35 5.20564420780546e-35
"Shade.optim.D5.r27.Rdata" 5 28648.3820730498 14849.7369800022 29835.4739600044 286.698533229088 1.05403670506819 0.570976243668982 0.386577684374893 0.0827576983355563 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999980616251933 1.35161221802027e-05 3.96621924782862e-06 1.81808506860428e-06 8.33215703757896e-08 5.99820204378846e-37 5.99820204378846e-37 5.99820204378846e-37
"Shade.optim.D5.r28.Rdata" 5 28508.7962219112 14779.9440544329 29695.8881088658 149.022787268594 1.43854844007296 0.560663346830509 0.30025613630281 0.0624133086771581 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999888438353531 9.31740907809805e-05 1.41530653832174e-05 4.05910201417108e-06 1.75388290463575e-07 2.2198653564564e-36 2.2198653564564e-36 2.2198653564564e-36
"Shade.optim.D5.r29.Rdata" 5 28247.099464191 14649.0956755728 29434.1913511456 166.04675230033 2.60205734759613 1.79756719462342 1.72131546293289 0.319606661614753 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999526292573551 0.000245452341355863 0.0001171395951495 0.00010741239286846 3.70309707476834e-06 1.78736768730198e-36 1.78736768730198e-36 1.78736768730198e-36
"Shade.optim.D5.r3.Rdata" 5 28805.3865365193 14928.239211737 29992.478423474 149.907615165475 0.887774730740692 0.318275934257882 0.163972528405222 0.00331910550294981 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999959225158631 3.50703790276005e-05 4.5075702542894e-06 1.19640188287107e-06 4.9020418627404e-10 2.19389254295579e-36 2.19389254295579e-36 2.19389254295579e-36
"Shade.optim.D5.r30.Rdata" 5 29197.7510222806 15124.4214546176 30384.8429092353 256.403550000879 0.499164393774815 0.292776299251199 0.258258048043857 0.0216807494943573 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999993884532017 3.78997612413676e-06 1.30383042224674e-06 1.01451157123392e-06 7.14986529003066e-09 7.49945541102728e-37 7.49945541102728e-37 7.49945541102728e-37
"Shade.optim.D5.r31.Rdata" 5 28751.7799242892 14901.4359056219 29938.8718112438 356.642637508369 0.942332821329265 0.738461573578753 0.0937648321273462 0.0480266319032184 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999988644126524 6.98131409872181e-06 4.28730465126593e-06 6.91207597605532e-08 1.8133966279013e-08 3.8762251342541e-37 3.8762251342541e-37 3.8762251342541e-37
"Shade.optim.D5.r32.Rdata" 5 28335.4114627657 14693.2516748602 29522.5033497204 52.949854314077 4.64210985102413 0.967280574129225 0.731705808931108 0.225112861332741 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.991838393975353 0.00762328582759315 0.000330991094191943 0.000189401922284777 1.79271805773737e-05 1.74418211012033e-35 1.74418211012033e-35 1.74418211012033e-35
"Shade.optim.D5.r33.Rdata" 5 28323.1574893399 14687.1246881473 29510.2493762946 49.4751118819547 3.16000071551988 1.1731394958834 0.709536380232205 0.148290986789971 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.995167126641372 0.00405972684521439 0.000559527922467616 0.000204678293628244 8.94029731779986e-06 2.00448542385594e-35 2.00448542385594e-35 2.00448542385594e-35
"Shade.optim.D5.r34.Rdata" 5 28730.5737893296 14890.8328381421 29917.6656762842 154.219159133658 1.24056888026093 0.623687437217688 0.164939510977089 0.0612605027555144 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999917640814836 6.4703732488698e-05 1.63539084118085e-05 1.14376545090239e-06 1.57778812124763e-07 2.07285068616107e-36 2.07285068616107e-36 2.07285068616107e-36
"Shade.optim.D5.r35.Rdata" 5 28298.6950797994 14674.893483377 29485.786966754 296.18955317061 1.80474097334874 1.27584259764044 0.756557718201949 0.488174195671234 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999935081480566 3.7124626140099e-05 1.85535290529772e-05 6.52403773874461e-06 2.71632650259524e-06 5.61969548637626e-37 5.61969548637626e-37 5.61969548637626e-37
"Shade.optim.D5.r36.Rdata" 5 28757.7314525451 14904.4116697498 29944.8233394997 269.933057631281 0.996617112854168 0.631178060879004 0.306969748955512 0.0231373191777795 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.9999796007658 1.3631249677558e-05 5.46742434199429e-06 1.29321326419702e-06 7.3469158868317e-09 6.76642766279114e-37 6.76642766279114e-37 6.76642766279114e-37
"Shade.optim.D5.r37.Rdata" 5 28870.6331306739 14960.8625088143 30057.7250176285 590.339507521377 1.13017845262836 0.365967171865106 0.130830708007098 0.0360774433492713 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999995897719698 3.66512311108612e-06 3.84307429901802e-07 4.91149724044444e-08 3.73478862928583e-09 1.41473458986718e-37 1.41473458986718e-37 1.41473458986718e-37
"Shade.optim.D5.r38.Rdata" 5 28554.5883731438 14802.8401300492 29741.6802600984 344.264910966797 1.81877033582047 0.617273152151576 0.545732924295344 0.239741964599905 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.99996587773089 2.7909713970781e-05 3.21480353589968e-06 2.51281185721347e-06 4.84939746398909e-07 4.15987338554173e-37 4.15987338554173e-37 4.15987338554173e-37
"Shade.optim.D5.r39.Rdata" 5 28308.666742012 14679.8793144833 29495.7586289666 40.9551387595347 1.85433566790263 1.14912431322328 0.724942023385838 0.192424682698831 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.996837350937463 0.00204354498782829 0.00078476843432057 0.000312330251034254 2.2005389353952e-05 2.93013715827637e-35 2.93013715827637e-35 2.93013715827637e-35
"Shade.optim.D5.r4.Rdata" 5 28653.1671817786 14852.1295343666 29840.2590687332 208.911967278261 1.19476679395367 0.702718331270931 0.499929975799077 0.0499105215241471 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.99995019743681 3.27052912179466e-05 1.13139511319597e-05 5.7262471502199e-06 5.70736895803106e-08 1.12961950826823e-36 1.12961950826823e-36 1.12961950826823e-36
"Shade.optim.D5.r40.Rdata" 5 28463.1857007201 14757.1387938374 29650.2775876747 226.906128343695 0.73925907926091 0.560392411654603 0.239017370391539 0.0190413080355948 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999982169673812 1.06143435277294e-05 6.09936041396033e-06 1.10958028940286e-06 7.04195690035915e-09 9.57591441917612e-37 9.57591441917612e-37 9.57591441917612e-37
"Shade.optim.D5.r41.Rdata" 5 28410.8072139411 14730.9495504479 29597.8991008957 149.807476206678 1.03025931836186 0.652373451925368 0.345881033580604 0.1496056327418 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999927417237305 4.72927538856567e-05 1.89624330314967e-05 5.33034105420689e-06 9.97234723222849e-07 2.19675666328349e-36 2.19675666328349e-36 2.19675666328349e-36
"Shade.optim.D5.r42.Rdata" 5 28389.2994834889 14720.1956852217 29576.3913704435 141.95545095042 1.73502698913561 0.831671721620694 0.562348451807748 0.234416158974231 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999797911302861 0.000149355268679717 3.43172080478931e-05 1.56898606156844e-05 2.72635979607148e-06 2.44618066287722e-36 2.44618066287722e-36 2.44618066287722e-36
"Shade.optim.D5.r43.Rdata" 5 28496.2763723594 14773.684129657 29683.368259314 207.902185648427 0.928298645149498 0.554406606610086 0.28476016119892 0.0757825235715119 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999970943926966 1.99363066008994e-05 7.11092445318169e-06 1.87597795710964e-06 1.3286402270551e-07 1.14064295322649e-36 1.14064295322649e-36 1.14064295322649e-36
"Shade.optim.D5.r44.Rdata" 5 28583.4873791951 14817.2896330749 29770.5792661497 193.585843824826 1.1798575348107 0.771541119775765 0.375756379683702 0.00608985547669574 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999943204233482 3.71438812494524e-05 1.5883503223189e-05 3.76739248569873e-06 9.89559958655674e-10 1.31555373639772e-36 1.31555373639772e-36 1.31555373639772e-36
"Shade.optim.D5.r45.Rdata" 5 28718.0945601455 14884.5932235501 29905.1864471001 122.230658746788 1.05878068101232 0.546453526053308 0.314885313335555 0.0894346347263995 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999897818663285 7.50252295693906e-05 1.99848908909217e-05 6.63590448556294e-06 5.35311768738256e-07 3.29970995649163e-36 3.29970995649163e-36 3.29970995649163e-36
"Shade.optim.D5.r46.Rdata" 5 28438.1555576502 14744.6237223024 29625.2474446048 208.590359815877 1.23387699928272 0.61518969068732 0.522667834667331 0.236338828078074 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999948751151542 3.49891194545541e-05 8.69775907662521e-06 6.27828207531458e-06 1.2836878515512e-06 1.13310388024877e-36 1.13310388024877e-36 1.13310388024877e-36
"Shade.optim.D5.r47.Rdata" 5 28699.0088084353 14875.050347695 29886.1006953899 26.2264684460948 3.13026676682194 1.04024738461974 0.205576100908133 0.121511611907812 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.984347090012259 0.0140226900396737 0.00154860942687219 6.04802924985388e-05 2.11302286965031e-05 7.05584585480534e-35 7.05584585480534e-35 7.05584585480534e-35
"Shade.optim.D5.r48.Rdata" 5 28789.4846013801 14920.2882441673 29976.5764883347 306.466393527613 0.909341935524058 0.660335930493917 0.0562810673519736 0.00321520039774187 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999986519539211 8.80405748288031e-06 4.64256815498479e-06 3.37250871330113e-08 1.10063805345937e-10 5.2493905024398e-37 5.2493905024398e-37 5.2493905024398e-37
"Shade.optim.D5.r49.Rdata" 5 28734.6260642403 14892.8589755974 29921.7179511949 305.09073755408 1.32623773820249 0.542661360432592 0.266950272667899 0.0935631717612655 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999977080497416 1.88962124780356e-05 3.16365996672939e-06 7.65583805225928e-07 9.40463342209779e-08 5.29678629757218e-37 5.29678629757218e-37 5.29678629757218e-37
"Shade.optim.D5.r5.Rdata" 5 28442.7684129977 14746.9301499761 29629.8602999523 142.847223215972 0.842992484179042 0.372140099371156 0.343387078382951 0.184437329338165 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.99995094383045 3.4824307954058e-05 6.7865339800041e-06 5.77833859549628e-06 1.66698902048868e-06 2.41610353277216e-36 2.41610353277216e-36 2.41610353277216e-36
"Shade.optim.D5.r50.Rdata" 5 28559.5624172875 14805.327152121 29746.6543042421 54.8919485332403 1.80655314174885 0.315596038667862 0.202519560957676 0.0730808683599184 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.998869700031024 0.00108191471361048 3.30182940638554e-05 1.35964490250997e-05 1.7705122768577e-06 1.634451339244e-35 1.634451339244e-35 1.634451339244e-35
"Shade.optim.D5.r6.Rdata" 5 28598.5593615161 14824.8256242354 29785.6512484707 547.049215727877 5.53433147537573 0.876354033227642 0.643565540472265 0.478229651587904 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.99989294938479 0.000102336613498662 2.56601910783371e-06 1.38384124435456e-06 7.64141359524809e-07 1.64733208586701e-37 1.64733208586701e-37 1.64733208586701e-37
"Shade.optim.D5.r7.Rdata" 5 28505.209841511 14778.1508642328 29692.3017284657 323.297291495774 1.59850567124946 1.10141477055197 0.630645551280743 0.254441734310381 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999959523804542 2.44459349321857e-05 1.16059335915366e-05 3.80495006463196e-06 6.19376869771619e-07 4.71692248710875e-37 4.71692248710875e-37 4.71692248710875e-37
"Shade.optim.D5.r8.Rdata" 5 28287.8921775565 14669.4920322556 29474.9840645111 77.1226851694402 1.27883367441243 1.0328062292808 0.76945281420521 0.431068060931621 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999415265605387 0.000274795630172167 0.000179233585305431 9.94822684456483e-05 3.12229106897112e-05 8.28442071420533e-36 8.28442071420533e-36 8.28442071420533e-36
"Shade.optim.D5.r9.Rdata" 5 28712.0361506176 14881.5640187861 29899.1280375722 264.095852776234 0.449067873746768 0.300272311934728 0.235256536757842 0.0116275208882218 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999995020482323 2.8913365641515e-06 1.29272232905928e-06 7.93520358782764e-07 1.93842468406588e-09 7.06895351393085e-37 7.06895351393085e-37 7.06895351393085e-37
"Shade.optim.D6.r1.Rdata" 6 29108.1285280627 15079.6102075087 30307.2204150174 168.735942790347 0.43241097960823 0.378238587019061 0.0727776710892458 0.0356773510969213 0.00185155277369044 2.22044604925031e-16 2.22044604925031e-16 1 0.999988177341161 6.56709178658434e-06 5.02471374858761e-06 1.8602699402531e-07 4.47059023466339e-08 1.20407031819251e-10 1.7316499775327e-36 1.7316499775327e-36
"Shade.optim.D6.r10.Rdata" 6 28732.8047182692 14891.9483026119 29931.8966052239 139.408269243129 1.09683474104002 0.538570266711667 0.334321011940471 0.0224496617441863 0.013534929479561 2.22044604925031e-16 2.22044604925031e-16 1 0.999917393511641 6.1896978244604e-05 1.4923538098495e-05 5.75061638500041e-06 2.59302471113366e-08 9.42538386694028e-09 2.53669062003425e-36 2.53669062003425e-36
"Shade.optim.D6.r11.Rdata" 6 28747.1109026299 14899.1013947923 29946.2027895845 37.7807554412355 9.62139061470436 0.763212065891237 0.294187942172343 0.133462558111918 0.00861876537911085 2.22044604925031e-16 2.22044604925031e-16 1 0.93867196412155 0.0608763023123001 0.000383056668243067 5.69144192119235e-05 1.17136289068403e-05 4.88497885889295e-08 3.24229870281427e-35 3.24229870281427e-35
"Shade.optim.D6.r12.Rdata" 6 28275.5298611598 14663.3108740572 29474.6217481144 119.017770851346 1.74445341424743 1.34353059749706 1.06220821454544 0.204777195695251 0.120286181489628 2.22044604925031e-16 2.22044604925031e-16 1 0.999574287691768 0.000214738643099626 0.000127375697550739 7.96179083098515e-05 2.95906588458526e-06 1.02099338676773e-06 3.479139986425e-36 3.479139986425e-36
"Shade.optim.D6.r13.Rdata" 6 29169.0730262514 15110.082456603 30368.164913206 345.813585150177 1.03364735150208 0.195176925453035 0.0622054442926337 0.0124953794109029 0.00155297464245767 2.22044604925031e-16 2.22044604925031e-16 1 0.999990713553324 8.93422033043063e-06 3.18543546599922e-07 3.23570305406075e-08 1.30560186400745e-09 2.01669673481852e-11 4.12280047256738e-37 4.12280047256738e-37
"Shade.optim.D6.r14.Rdata" 6 28434.7035724753 14742.8977297149 29633.7954594299 48.4917601409301 6.62910796002978 1.26244686451028 0.402730764818814 0.0774101473327436 0.0206562466493527 2.22044604925031e-16 2.22044604925031e-16 1 0.980932649992188 0.0183321531717766 0.000664858934952008 6.76601423592687e-05 2.49976441579753e-06 1.77994308210221e-07 2.0567606010471e-35 2.0567606010471e-35
"Shade.optim.D6.r15.Rdata" 6 28308.6581682898 14679.8750276222 29507.7500552444 36.1448044870651 9.88058632522536 1.31100347443153 0.577857315273741 0.326084147493292 0.106183034982856 2.22044604925031e-16 2.22044604925031e-16 1 0.929033437587357 0.0694232625060361 0.00122221404701012 0.000237454725369977 7.56134332634454e-05 8.01770096374483e-06 3.50606558988122e-35 3.50606558988122e-35
"Shade.optim.D6.r16.Rdata" 6 28488.3032225567 14769.6975547557 29687.3951095113 182.190053213178 2.98587644043126 0.763756334337913 0.410076092018672 0.110376314632284 0.0163309631506074 2.22044604925031e-16 2.22044604925031e-16 1 0.999708477410717 0.000268514481907326 1.75684602286742e-05 5.06469095042121e-06 3.6692375392191e-07 8.03244290477082e-09 1.48492493648512e-36 1.48492493648512e-36
"Shade.optim.D6.r17.Rdata" 6 29442.1887101249 15246.6402985398 30641.2805970795 98.4580154294673 0.199026197876567 0.173749652120729 0.150164328300186 0.0158598042670505 0.00458979087384433 2.22044604925031e-16 2.22044604925031e-16 1 0.999990445472191 4.08614889801323e-06 3.1141647365137e-06 2.32609394484431e-06 2.59471308264252e-08 2.17309889691564e-09 5.08597412220763e-36 5.08597412220763e-36
"Shade.optim.D6.r18.Rdata" 6 28404.1670382407 14727.6294625977 29603.2589251953 455.52853623792 1.06540674187655 0.523305807988153 0.512362473195297 0.141643618207359 0.0265500882750119 2.22044604925031e-16 2.22044604925031e-16 1 0.999991845017479 5.47011130318107e-06 1.31970357022049e-06 1.26508558904891e-06 9.66850455086897e-08 3.3970130923051e-09 2.37599615142779e-37 2.37599615142779e-37
"Shade.optim.D6.r19.Rdata" 6 28778.8816018368 14914.9867443957 29977.9734887914 144.252712223819 39.363724718436 1.28766196242913 0.470723394148073 0.0999810515427494 0.0576082231529312 2.22044604925031e-16 2.22044604925031e-16 1 0.930618108812688 0.0692972333886655 7.4152749340561e-05 9.90957637773595e-06 4.47052908220258e-07 1.48420019624338e-07 2.20497655053675e-36 2.20497655053675e-36
"Shade.optim.D6.r2.Rdata" 6 28402.8997475263 14726.9958172405 29601.9916344809 135.454419031782 1.74581041341503 1.27645034325228 0.531208925334626 0.133672245932291 0.0179687180558294 2.22044604925031e-16 2.22044604925031e-16 1 0.999728786201003 0.000166069546929199 8.87776593298803e-05 1.53754051450658e-05 9.73594992697071e-07 1.75926000729322e-08 2.68643472460265e-36 2.68643472460265e-36
